256	10
Fp2_F4	F4_C4	C4_P4	P4_O2	Fp1_F3	F3_C3	C3_P3	P3_O1	Fp2_F8	F8_T4	T4_T6	T6_O2	Fp1_F7	F7_T3	T3_T5	T5_O1	Fz_Cz	Cz_Pz
-0.905963323969729	-3.82664791907188	-2.27073294346286	0.087095254246536	-1.47550081028557	-0.507380423097612	-0.839348021303478	-2.64534111539369	-2.38635019616531	-2.04730496230983	-0.845203430068935	-1.63739034694349	-3.47011174326258	0.135355176423428	-1.23209545808518	-0.900718349744434	5.90668033882223	-5.00234200170607
-1.308327809471	-3.39361833600166	-2.27342004498229	0.096672640857602	-1.62922493699776	-0.214681159326532	-0.993181852286655	-2.51109249585466	-2.47114607876367	-2.01409732729312	-0.828630538648035	-1.5648196081174	-3.38013086608011	0.110871773488525	-1.20412363960094	-0.874797716901374	6.27866530172322	-5.24591210762201
-1.14878909602555	-3.38884572110844	-2.36696847080549	0.0818126638058135	-1.41068757770355	-0.0624258468229835	-1.11356786664588	-2.49929936743803	-2.35027845649018	-1.96083437318408	-0.959804985062416	-1.55187281261602	-3.15793579956426	0.0919515558797557	-1.15752036837862	-0.862476051214275	6.96295257659606	-5.73161597019485
-0.458809858481035	-3.9674822989114	-2.47449918677533	0.0177455470877215	-0.998815884534324	-0.260653381959198	-1.05096445646631	-2.59606747804909	-2.12707930156048	-1.88883534401505	-1.23336017476948	-1.63377097994721	-2.97728902690344	0.0528393379321757	-1.09061174504984	-0.891439771692121	7.30081602446964	-5.99070969764778
0.0412750085138809	-4.65932475625531	-2.44830537444853	-0.0510463120977787	-0.985074502636441	-0.728878236052803	-0.780512632142168	-2.63734464113825	-2.09749985798965	-1.78889009611428	-1.44254495911092	-1.78846652427734	-3.09253132518249	-0.030218807513838	-1.05039344130941	-0.958666442704168	6.53771025008305	-5.43815184665914
-0.311970434649492	-4.87327933753708	-2.2326928751561	-0.0326434841333528	-1.76001000618013	-1.13816650197817	-0.461882956607802	-2.47069518213496	-2.42179814859968	-1.7409111557254	-1.32459603009992	-1.96328080024691	-3.5548066025977	-0.160830650277311	-1.08343711759808	-1.03168028120277	4.70871864481129	-4.05560796472779
-1.38463586221327	-4.40592152230284	-1.98434478895635	0.103473939479414	-2.8762583177559	-1.06870725491881	-0.39948740439781	-2.15377750433737	-2.86787482089847	-1.9172466983006	-0.831839071103885	-2.05446764687646	-3.99554119542414	-0.274390047078805	-1.16095145867914	-1.06734778503571	3.31246322386706	-2.95184026332134
-2.2897035413727	-3.39628756894249	-2.02393810913489	0.228861282393396	-3.10959569332072	-0.149919301628998	-0.912416953869998	-1.99055606250958	-2.93460463180178	-2.35629309503992	-0.308013499836899	-1.882156713554	-3.74889031664774	-0.211751791612704	-1.16182117229067	-1.04002473561769	4.92061720928926	-4.0975948058421
-2.11608885856095	-1.97782584974595	-2.6302049319474	0.089262442886608	-1.3409411636476	1.75261516358214	-2.13205579110548	-2.33951295055021	-2.29001330889922	-2.70002165645695	-0.361784151387784	-1.28303808378835	-2.34348849440174	0.207935700952486	-0.958422053859028	-0.965919899282363	11.4696341887274	-9.01353903951776
-0.646319438274702	-0.174026240543498	-3.80724024088142	-0.528222424391392	2.41280510374184	4.3018668397195	-3.83801677802165	-3.31961758889326	-1.12730369029001	-2.31584369236284	-1.40484623418498	-0.307814730405731	-0.0162308782968617	1.02960385033899	-0.553748277718733	-0.902587122674705	22.294563802563	-17.2353117021692
